"PC1"	"PC2"	"PC3"	"PC4"
"Aldh1l2"	0.0240707176030228	-0.0124139610956711	0.0105330009465206	9.47712068243636e-06
"Duox2"	0.024047892592036	0.0112637745824828	-0.0142810939473914	0.00374775978024967
"Hk3"	0.0240473233716235	0.0136772247146236	-0.0026802657203623	0.00118127241155411
"Fbp2"	0.0240263979802625	0.0137962197954105	0.000313385462208568	0.000633144737335689
"Sumf1"	0.024007998357433	-0.0137524883817709	-0.00268453962398331	-0.00137112512987502
"Kcns1"	0.0240070654588144	-0.00736142849913546	0.0211822921330822	-0.00102348213143755
"Sirt1"	0.0239968348103271	-0.0131281078379967	-0.00800119289369795	-0.00194819882496492
"Degs2"	0.023968942575485	0.0137257547092084	0.00404062281857588	0.000897769457564547
"Acad11"	0.023968533733912	-0.0132844257373941	-0.00744193999594838	-0.000666599622310566
"Sphk2"	0.0239534945441732	-0.00993603950920008	0.0176706263701468	-0.00203632837293228
"Pon3"	0.0239529830135092	-0.0137845886158063	-0.00371146993384612	-0.000670284916057005
"Kcnd1"	0.0239231259684708	0.013537249398082	0.00640318099075483	-0.000101574484650589
"Arsb"	0.0239216106118709	-0.0139034429197397	-0.00289770452114379	-0.000271255044932993
"Rab18"	0.0239002249281363	0.00892473554042359	0.0195900746445873	0.000666622571216218
"Entpd7"	0.0238951830158593	0.0140247479833387	0.0013590541722982	-0.00206055361787362
"Kcnv1"	0.0238530221751899	0.0136640920881942	0.00645937871744886	-0.000215087026222071
"Slc9a7"	0.0238494413895413	-0.0123937855168575	-0.0122716882711811	-0.000468850817876178
"Slco2a1"	0.0238472494939556	0.0124120101093342	-0.012226635383202	0.00186358769655642
"Elovl5"	0.0238355739627413	-0.00836729682700334	0.0206484845814883	-0.0016900399350372
"Kcnh5"	0.0238317438744231	0.0126821414764116	-0.0114004888485109	0.00124480538633019
"Atp1b4"	0.0238303130053121	-0.0140357026859144	-0.00345550622130036	-0.00132724257966563
"Ucp3"	0.0238269844981158	0.0141273016588818	-0.00201798926034107	0.00155790636889981
"Slc2a3"	0.0237994557701655	0.0141957223783492	0.00156033533122684	0.00380404940223649
"Car2"	0.0237928254075779	0.0127013815724673	-0.0116197462916381	0.0018524090608739
"G6pc3"	0.023792191991652	0.0125358806009231	0.0121978174716337	-9.03496041488282e-05
"Scd1"	0.0237651490732056	-0.0140079651912917	0.00505996587693458	0.00261884177987415
"Mcoln1"	0.0237619738914867	0.00823486703710504	0.0211212979293973	0.00201779281378997
"Slc44a2"	0.0237616483610065	-0.0135387030421299	0.0082750331134726	-0.000190593484795869
"Itpr1"	0.0237527437566579	-0.0141142256346175	-0.00423595718580459	0.000260431617287566
"Grxcr2"	0.0237463942766931	-0.0092496353135851	-0.019767021057208	-0.0032717817574585
"Psmc4"	0.0237410488651662	0.0135839939523062	0.00824418807156815	0.00102370598446412
"Dlat"	0.0237261364601812	-0.0125666680807824	0.0125503692168044	-0.000782013907092327
"Lyplal1"	0.0237214001029502	0.00207959876239825	0.025703197479496	-0.000358772926532183
"Sod1"	0.0237168715939476	-0.0142474464403532	-0.00341917767847491	-0.000326837727609375
"Aqp7"	0.0236998565241849	-0.0143670719330338	-0.00184068016350255	0.00229015168695093
"Atp5s"	0.0236970250497106	-0.011546785532189	-0.015584993165556	0.00083106519955645
"Sirt6"	0.0236945362621524	-0.0137678470883657	-0.00770907657662503	0.00171801617704385
"Pde12"	0.0236458604621944	0.00530324858805113	0.0244058339391815	0.00125906937182639
"Fgfr3"	0.0236373671183579	-0.0144046442016031	0.00323375517004345	-0.000665185425523976
"Slc22a2"	0.0235854284554339	0.0146029550126212	0.000660542473229239	-8.48630419549507e-05
"Slc6a18"	0.0235683445948092	-0.00885373812101464	-0.021080226797628	-0.0011308740246704
"Slc10a3"	0.0235495416426103	0.0121051014141756	-0.0149894811654253	0.00252027732372445
"Ak7"	0.0235373781467246	-0.0104458126158302	0.0186846166363343	0.000373451398948697
"Kcna4"	0.0235152239742676	-0.0139373074509762	0.00862686044289628	-0.00157195267617795
"Pcyt2"	0.0234901754389244	-0.0129021979431711	0.0130193755274244	-0.000120833403548112
"Aco1"	0.0234766584913563	-0.00727008920727734	0.0233098621545829	-0.000756516768593142
"Plp1"	0.0234754529015281	0.0142226092463025	-0.00740588165148135	0.00116767867302424
"Mthfsl"	0.0234683545145592	0.0122930363147743	0.0149456709390122	-0.000159969008788766
"Rdh19"	0.0234631149616219	0.0134355445393619	0.0113189185480048	-0.000305569451805411
"Braf"	0.0234595966694411	-0.0148032207941055	-0.00154861226816424	0.000111986149601859
"Ptdss1"	0.0234574051817774	-0.0146954389127701	0.00362837305372067	-0.00186804421390233
"Lta4h"	0.0234545148245912	-0.012301270401637	-0.0150012940230164	0.000601526119509296
"P2rx6"	0.0234350852082582	-0.0148541948374925	-0.00125488544600886	0.00124881670374698
"Lyg1"	0.023430689911282	-0.0139570059138654	-0.00931947560850345	0.00313140338159419
"Apoa1"	0.0234118966816208	-0.0138507567954717	0.00998355609208416	-0.00127145447658838
"Kcnq4"	0.02339753736976	-0.0130403017822482	0.0131665582321101	0.00291443697509528
"Gpt2"	0.0233901172487125	-0.0147676291452096	-0.00418445284972677	-0.00232036378951533
"Slc17a1"	0.0233769139769351	-0.0118053521101522	0.016648291965241	0.000725876926384371
"Cyp2c29"	0.0233720720834932	-0.0148553189354464	-0.00346975341703459	-0.00135643853527568
"Decr1"	0.023361036987929	0.0110849386031352	-0.0182690434084166	0.000431649069316442
"Ache"	0.0233265698141846	-0.013781728245728	-0.0109638759305146	-8.89258490379222e-06
"Dgkq"	0.0233104358116558	-0.0120183183185197	0.0164832903199624	-0.00116053609909403
"Naa60"	0.0233045623222175	0.0102601046967406	-0.0200196550203278	0.00196509327742686
"Cacna2d1"	0.0233044557684425	0.0145342317869327	-0.00736315384797688	0.00194853102579648
"Best1"	0.0232928002658238	-0.0148650060759668	0.00493549004266702	0.000195472270399155
"Tnf"	0.0232833504904088	-0.0147358426397134	0.00620009464799417	2.69437511992106e-05
"Acly"	0.0232696141000305	-0.0109877748830627	0.0188694222020618	-0.0017560726714947
"Atp6v1a"	0.0232687815893671	0.00814853606357039	0.0231060289092429	0.00426196522093942
"Pgm5"	0.0232343537351936	0.0148915724008362	0.0056144797991982	0.00239477107538186
"Glrx3"	0.0232251457160649	-0.00960813522451731	0.0213634772082705	0.00111589978164725
"Cyb5d1"	0.0232052748899306	0.0142571559915334	0.00984088492223213	0.00184643869980113
"Trpm5"	0.0231977725534278	-0.0134291502417159	-0.013155430344932	0.00113074964843902
"Nox4"	0.0231971318222862	-0.00919131388455515	-0.0220610049285815	8.45053964930786e-05
"Insig1"	0.0231853275174006	-0.00684844324802347	-0.0247295992650138	-0.00161859966115586
"Kcnk12"	0.0231795230386774	-0.00454731169892411	0.026424999596909	-0.000348851719622446
"Slc4a2"	0.0231776441943975	-0.0122634369752034	0.0165639314984679	-0.00021414957324891
"Kctd4"	0.0231610526046132	0.0150522807674899	0.00528921635345363	-0.00262359363801361
"Nnmt"	0.0230943957955258	0.0145259799005684	-0.00948372987318503	0.00101763326435402
"Itpka"	0.0230851545400815	-0.00364333401626112	-0.0271688704885592	-5.26417222618061e-05
"Abca8b"	0.0230849192491571	0.0142181443623874	0.0109749199979487	0.00134755964576821
"Dpm3"	0.0230807042333116	-0.0146690476535032	0.0088626817807528	-0.00116252456828991
"Dhrs7c"	0.0230731214077631	-0.0057406652956684	0.0259955928729748	0.00514791412559469
"Slc38a1"	0.0230643238423114	-0.0145390071022307	0.00967879164688131	0.000868965622767672
"Agl"	0.023049375779144	-0.0149594354492864	-0.0074558351952569	0.000539810327647097
"Iah1"	0.0230278190123969	-0.0069333323388322	-0.025175812648176	0.00300986946297128
"Nudt8"	0.0230247481290919	-0.0148798761281045	0.00821105702975224	-0.000265202754492902
"Slc27a1"	0.0229861322146983	-0.0106138061128263	-0.0207239818849079	0.00105780654483385
"Srebf1"	0.0229825739039303	-0.0125695205821818	0.0167864674993268	-0.00130100703235935
"Orai3"	0.022977949129386	0.0154933808945685	0.0037678221965612	0.00389046739080109
"Dgkb"	0.0229766144277834	0.0040056294151649	0.027331437649377	-0.000508386398857433
"Cyp26a1"	0.0229597546317707	0.0155829477301852	0.0028442389729657	0.00326334246688026
"Oat"	0.0229515139751967	-0.0122965857599386	0.0175811398346073	-0.000130045487109822
"Pnliprp2"	0.0229283759064981	0.0156879889755249	0.00158397144020388	0.000765840567107377
"Slc17a6"	0.0229147412422935	0.0148497145732189	0.00940591216404254	-0.000375808523764377
"Cyb5r4"	0.0228685136107505	-0.00752310846076736	0.025142563777905	-0.00207773690247315
"Asic4"	0.0228533614558146	-0.0108116941979982	0.0209149586472028	0.000610702069110451
"Pde4a"	0.0227796487296641	0.0144024272447869	-0.0123851737070174	0.00058617290873535
"Alg3"	0.0227659500087547	-0.0148051937280688	0.0108238426690826	-0.000553250311065369
"Itgav"	0.0227587357554817	-0.0158070705457884	0.00424590086104404	0.000712072898621805
"Map2k2"	0.0227423733064936	-0.0159897569761567	-0.00130340522821983	-3.70037402947484e-05
"Msrb1"	0.0226990229327501	-0.016033981363515	0.00203201288356779	-0.000902197464875993
"Abhd3"	0.0226658688536866	0.0157913751537251	-0.00589682684510892	0.000364180399845194
"Trpc4"	0.0226541598271152	-0.015943047625649	0.00457528563696513	6.5230345057369e-05
"Chrna3"	0.0226114758411563	-0.0141105753591965	0.014421307738322	-0.000246144324707423
"Tst"	0.0226107319173738	0.0161800790977272	0.00175447209350273	-0.00166728817182315
"Dpm2"	0.0226021497528649	-0.0134345922052232	0.0164433174643277	-0.000734094146418585
"Moxd1"	0.0225781945446462	-0.0161582647761937	0.00326440810321518	-0.00077941055196649
"Kcnd2"	0.0225515315298306	0.0114019795485939	-0.0210637478952015	-0.000800919966524885
"Cyp1a1"	0.0225479178396253	0.00918918902641395	0.0243573925403053	-0.00259732868395702
"Chrnb4"	0.0225408601870973	-0.0159454953456377	0.00624779676218079	-0.00133062038292107
"Ndufa12"	0.0225179174213033	0.014219178931491	0.0145961712576121	0.000707995693957096
"Pcyt1a"	0.0225176511693361	-0.0151674289856844	-0.0110433669439625	-0.00282610834554859
"Spr"	0.0225103390146691	-0.0161890213624597	0.0042861092011095	-0.00060825401693112
"Clcn7"	0.0225091660591124	0.0156220663314206	0.0088059629418228	0.000404237244454284
"Gcnt2"	0.022506282041417	-0.0146790605999008	-0.0130943533710451	0.00760781849598493
"Slc25a33"	0.0224917581809652	0.0134092740560725	0.0170426306200736	0.00218717490585587
"Acot2"	0.0224751369719447	0.0156142474985426	-0.00915595366419958	0.00214989590320707
"Rrm1"	0.0224338622762772	-0.00267986245920879	-0.0293998655932589	-0.0127537103073435
"Gla"	0.0224245207601711	0.0155876657336302	-0.00973094938274708	0.00246500548590906
"Kcnj16"	0.0224130360616535	0.0145664339053336	-0.0140445807463676	-0.00270052632568465
"Atp1a1"	0.0223896927534981	-0.0133574959645382	0.0176467002524286	-0.00165603088353009
"Atp8a2"	0.0223083410085755	0.0166556204002129	-0.000839617759430078	0.00233338410485216
"Nagpa"	0.0223044192949857	-0.0164276554344448	0.00509879559954379	-0.000580203634393739
"Hk1"	0.0222732109559662	-0.0152889589374535	0.0122106963198999	-0.00148655884140809
"Trpc5"	0.022236122191827	0.015774226189633	0.010282012943479	-0.000381591614614054
"Cyb561a3"	0.0222358155901218	0.0161079679373398	0.00842432128655319	0.00127688486351969
"Sephs1"	0.0222287066610454	-0.00871834720375011	0.0259248629244018	-0.000601267294412926
"Slc28a3"	0.0222160220537477	-0.0167414685770972	0.00246249742148539	-0.00278160490806555
"Ebp"	0.0222073937512194	-0.0140146429763577	0.0167846206580944	-0.00171005220768562
"Abcc6"	0.0221888323037613	0.0168147432425686	0.00153317760409687	0.00208020281430749
"Slc14a1"	0.0221833693803728	-0.00813185395817489	-0.0266765382327787	0.000337258461444943
"Nme3"	0.0221764664348411	-0.0154541664324794	0.0121616802720844	-0.00185262994250101
"Agk"	0.0221725256279236	-0.00959445477675106	0.0250712854280661	0.00103909532103008
"Ogdhl"	0.0221189894622059	-0.00763918832797529	-0.0273363110479243	-9.88139207673145e-05
"Smpd4"	0.02211627587291	-0.0114446311522624	0.0225874473428719	-0.00295812179389575
"Bhmt"	0.0220815771900297	-0.0169548345872045	0.00197499710743238	0.000825090041528157
"Ugt1a2"	0.0220673539236427	-0.0162138882924872	0.00930206066417949	-0.00260490899629862
"Miox"	0.0220646131615873	0.00655720858293524	-0.0283922955860948	0.0027369544215796
"Pgls"	0.0220267867281194	-0.00604903413013723	0.0288626552919489	-0.00109815391713989
"Atp1a4"	0.0220221678795747	0.0158136190429371	-0.011644610401098	0.000274760619252782
"Sfxn5"	0.0220180233077485	-0.0147874691057521	0.0154579832184268	-0.000143478798564148
"Loxl1"	0.0219939412736441	-0.0171059890297672	0.000953853555349177	0.000137684991431639
"Pi4k2a"	0.0219722735015504	-0.00315629884472715	0.0304752401343481	-0.00242250117321449
"Uqcr11"	0.0219284795456375	-0.0167430662275046	0.00716897226421404	0.000354469331997818
"Slc29a2"	0.0218720995144229	0.00378129137838232	0.0305008997442204	-0.000624997677981228
"Slc22a28"	0.0218624309917443	-0.0128985656896352	0.0208437078473841	0.00133646154087905
"Ahcyl2"	0.0218540122693523	-0.0173091070507513	-0.000209231872222353	-0.0013764861004923
"Edem1"	0.0218393352556321	0.0154009298730416	-0.0143692735965679	0.000971691034992423
"Dse"	0.0218277622726137	0.0167385161142483	-0.00822747220720423	-7.49834264548351e-05
"Gm21948"	0.0218169130322927	-0.0165565593207979	0.00944470030051637	-0.00158446356100292
"Pcca"	0.0218133476489406	0.0173105388486059	-0.00249950261153553	0.0017219144663651
"Haghl"	0.0218124467631198	0.0173364755156224	0.00185726841424639	-0.000438960896448143
"Ptgr2"	0.021812014988616	0.0172428422119203	-0.00375581080070701	0.00138045053846991
"Pikfyve"	0.0218004212244077	-0.017381998423236	0.000400822347638498	-0.00420201604400636
"Ass1"	0.0217846476611706	-0.0147627644670626	0.0166728470717884	-0.00119853417734136
"Slc25a43"	0.0217810143016561	-0.0155302949424025	0.0142305802945169	-0.000554531447259808
"Pld3"	0.0217772981605848	0.0172834441067471	-0.00386606508618951	0.000396700395308017
"Gatm"	0.0217574794485701	0.017416313003336	0.00172071657471566	0.000589647599494397
"Ak1"	0.0217329773388646	0.0171266745550032	0.00628508416285209	-0.000401943658510381
"Snrpg"	0.0217296525549743	-0.0165984116439504	0.00991395954743429	-0.0244315157473524
"Sgpl1"	0.0217235555518667	-0.0151947193665636	0.0156585907162604	-0.000354388397281772
"Pde1a"	0.0217028497349004	-0.0175162150285815	-0.000242587003099635	-0.00147692166077464
"Nme1"	0.0216920013261741	0.011420623226042	0.0240545330707404	-0.0162023681956007
"Chrnb3"	0.0216800769589952	-0.0161776404699646	-0.0122925095834622	-0.000107308024912235
"Tet1"	0.0216580952739546	-0.00368955569971019	0.0310796137421041	-0.00272838016436058
"Ado"	0.0216520052774843	-0.00102809858119328	0.0317482565935927	-0.00189482962493809
"Slc25a27"	0.0216439720492651	0.0174626093675349	0.00391670764094621	-0.000500802064776098
"Chst5"	0.021608610319334	0.014242846306328	0.0188332032322618	0.000837671633713602
"Pde6d"	0.0215741841208867	-0.0063394950555218	0.0298668608382326	-0.000750772557438238
"Slc16a13"	0.0215720048237202	-0.0173654087640481	0.00612877613304156	-0.000139144695296974
"Slc25a31"	0.0215700831364048	-0.016986155264796	0.00897034067480067	-0.000382053507580765
"Kcnn3"	0.0215623976623612	0.0176486040717662	0.00257252135949347	2.88184679597354e-05
"St6galnac6"	0.0215431504792798	0.0176955603206052	0.00204067082425066	-0.00075637646514661
"Glra4"	0.0215260909919675	-0.0157133086000634	0.0149461183367392	-6.90720666277366e-05
"Cyp11a1"	0.0215021503498758	0.016468835794052	0.0121473819004499	0.00236272233861939
"Slc34a1"	0.0214965998269731	-0.0157174809616122	-0.0150833053185128	0.00049291010672363
"Grin1"	0.0214912241762379	0.0169327071670579	0.00992822984880361	4.42329245747934e-05
"Pfkp"	0.0214898762405898	0.017650418200381	0.0041954017378737	0.000259531178929544
"Nagk"	0.0214768861130004	-0.0166982608053515	-0.0112501167832272	-0.000600040490807015
"Tktl2"	0.0214767276874272	0.0173542406066676	-0.007316687738158	7.61557434861233e-05
"Hnmt"	0.021469954970815	0.0174038376253685	0.00699561673111656	9.90733187587648e-05
"Kcnk18"	0.0214647434619372	0.0163971782647212	-0.0126894902871872	0.00145865642119099
"Plch1"	0.0214186210421636	-0.01484843072581	0.0180659439693441	-0.00151061784586555
"Chsy3"	0.021391448590772	-0.0107157620636916	-0.026001371928043	-7.40632763636693e-05
"Man2b2"	0.0213774968148722	-0.0176921356408845	-0.00548174490769621	4.42435971955605e-05
"Naga"	0.0213648759876413	-0.016105909919321	-0.0143985837608071	-0.00330214505450848
"Naa35"	0.0213343322213226	0.00534132936400936	0.0310975333521812	0.000992149106935137
"Ggt5"	0.0213166487552959	0.0175559642201152	0.0074202688687874	0.000816112080866916
"Acat1"	0.0213023932411606	-0.0163493370396351	0.0138216507473698	-0.000587571044864556
"Hif1a"	0.0212916043656016	-0.0172534945144988	-0.00966024491730911	0.000498354232905641
"Slc12a8"	0.0212784506151133	0.0169094979035336	0.0115655738463821	-0.000693849045118029
"Gfod2"	0.0212782088191072	-0.0176459653567024	-0.00711115592288431	-0.000816428100306601
"Adal"	0.0212697923095159	-0.0160747264850423	0.0150044674393704	-0.000906405711937713
"Sgms1"	0.0212566554786604	0.017971581514552	0.00399061436918235	0.00116827863747323
"Apeh"	0.0212388285950429	0.0165233334022483	0.0134916933555093	0.0017176709374748
"Rps26"	0.0212027249471971	0.0143147141591156	-0.0202551491357066	-0.00474906119072673
"Atp6v1g1"	0.0211952778353926	0.0105281974489159	-0.0268151567601452	-0.00710322253498593
"Abcc1"	0.0211945532201285	0.0164491804889476	0.0140270245520844	0.000510845477311113
"Mat2a"	0.0211732751688962	0.00226044644134907	0.0326832578513667	0.000691046998622017
"Nat2"	0.0211596257999541	0.0180760325005058	-0.0042854675271933	0.00111937092298514
"Slc38a5"	0.0211162218101359	0.0182293640817465	0.00259563056075226	0.000665367303492722
"Tyms"	0.0211084359568508	-0.0147320731106544	0.0196195074090482	-0.00206005967967793
"Ganc"	0.0211071648398634	0.0176124907905426	-0.00896764144672957	-0.000250034314222249
"Acaa1a"	0.0211046926851676	-0.0182546672329742	-0.00233733733152568	-0.000102162871396546
"Aoc1"	0.0210891460101041	-0.00284435497297901	-0.0327290868901997	0.00273939016955272
"Fasn"	0.0210619241066721	-0.0154562439767502	0.017901358723381	-0.00148821331886435
