"GeneID"	"P7"	"P3"	"B6"	"Nude"	"ThreeD"
"Adcy10"	0.0569717496134487	0.00399805452066966	0.010475610773233	0.00317227250208822	-0.0672051210546192
"Adcy2"	0.00862078276432528	0.00771554137997591	0.0666671253883572	-0.0704475066133732	-0.00804769793968822
"Adcy3"	0.0100024954868955	0.0181108667387355	0.100574729052978	0.0165634990199135	-0.0058505472785197
"Adcy4"	0.0231294663436991	-0.0294822033356633	-0.0334310006880931	-0.0281039377469337	0.191652200732961
"Adcy5"	-0.00194002268367273	0.00460340247855816	-0.121299247197399	-0.0642745898495077	0.0041394215079786
"Adcy6"	0.0100341595388118	0.0127237333211642	0.115926476115866	-0.16218891059421	-0.16422725934147
"Adcy7"	0.0316605042391397	0.0157193866043045	0.103518320319516	-0.0139248788047474	0.0633280040639234
"Adcy8"	0.00912585428620606	0.00663500521772227	0.0853974166449007	-0.0778044745064844	-0.198386207598465
"Adcy9"	-0.104208983687705	-0.0900659398200992	0.0559918051550252	0.177227187236103	-0.311434658196725
"Adh1"	0.037335291769713	0.0326374329304527	0.0244216171909109	-0.029086932924606	-0.00196263178504847
"Adh4"	-0.0933223307433508	-0.0355997801725712	-0.202625953536026	-0.20895967564411	-0.12247048111371
"Adh5"	-0.112543310111328	-0.104372906800239	-0.196447847718547	-0.153114458358833	-0.332388707127708
"Adh6-ps1"	-0.00144697384811629	0.00223727923235431	0.0434464116408642	0.0683414500229089	-0.0566553040869463
"Adh6a"	0.0109794290865741	0.012828457899437	0.113491421979352	-0.077597310126878	0.147204441959625
"Adh6b"	-0.0888552410915883	-0.104400435950449	-0.173534582240759	-0.0523076869339511	-0.234247772191013
"Adh7"	-0.0801268784332105	-0.0901745661621268	-0.170346841986413	-0.293922924717105	-0.243676205652323
"Adhfe1"	0.00820550906127946	-0.0124258361844434	-0.047608696807725	0.0533472497268558	0.0928117957079916
"Adi1"	-0.0325021285056517	-0.0419686840185584	-0.0552427649061092	-0.0909067867747792	-0.0392458973766366
"Adipoq"	-0.027614634582169	-0.00151385649062943	-0.00269819177463658	-0.0396424086703807	0.0790853111234592
"Adipor1"	-0.0979784682652036	-0.115270462294117	-0.0788316026915007	-0.1619486753184	-0.136741191687403
"Adipor2"	-0.130638488436767	-0.118481879327162	-0.240309238283113	-0.166069594241039	-0.237006293661302
"Adk"	-0.0577588594116982	-0.0521900945829747	-0.103463809327548	-0.0481729122597031	-0.101434058938402
"Ado"	-0.0270106241046019	0.0189438701416096	0.0175957521623558	0.0608234357547764	0.310600655947728
"Adpgk"	0.0117239370190582	0.0193164258308609	-0.0959028110619267	-0.0342148285358851	0.0391504546243378
"Adsl"	-0.317151632802462	-0.1060657538247	-0.278085342165822	-0.347919849239959	-0.210820341820787
"Adss"	-0.0176312193313442	8.79592633645093e-06	-0.141049502036419	-0.157778637474532	-0.114686827558572
"Adssl1"	-0.0573333545033783	-0.0486106964294591	0.0667939140995308	0.110834353463255	-0.137619293518149
"Afmid"	-0.111669587957205	-0.137520550010631	-0.0488679854716302	-0.217642538892177	-0.474493089452748
"Aga"	-0.00521365536445878	0.0162078830482736	0.0473910862443558	0.00243063215765611	-0.0181981553241863
"Agk"	-0.465122104698619	-0.260767145430254	-0.150218236456948	-0.0769042256454719	-0.247947839498003
"Agl"	-0.0286259346138824	-0.0457269475462238	0.0230673285486294	0.0414046526522447	-0.0229136349719605
"Agmat"	0.0061286344098734	-0.00995527321888795	-0.0736080955811558	-0.0871905337278112	0.0882674606129464
"Agmo"	-0.152148425006276	-0.165144259342277	-0.0804224659133012	-0.182754710790407	-0.336507465515116
"Agpat1"	0.0646678240948243	-0.0173216131402889	-0.0549086752481414	0.124745185988425	-0.148062473318191
"Agpat2"	-0.177965946514608	-0.105384489464058	0.127791395664728	0.0527103112424386	0.112731922170605
"Agpat3"	-0.0345215263169458	-0.0132089464638722	-0.00782573397892881	0.185369902720977	-0.0513295337763124
"Agpat4"	-0.105518874256684	-0.0533735112812196	0.0426983617842226	-0.0304468567188585	0.0049333472521407
"Agpat5"	-0.0126181129617247	-0.0593759336712032	0.0485619454990721	-0.0736310245382196	-0.125370948219547
"Agps"	-0.0644049612975894	-0.00792103028222948	-0.0449396598037938	0.0548675315615242	0.181720229962845
"Agxt"	-0.0180295866435954	-0.00925119229292503	-0.0528291525840885	0.0466884205255348	0.0625411754550853
"Agxt2"	0.0479162189821341	0.0355340356356934	0.132791416626352	-0.0879186371220657	-0.000260000804147191
"Ahcy"	-0.424104500389844	-0.1984480882402	-0.215255612995957	-0.0752184776160083	-0.0115249696098552
"Ahcyl1"	-0.0955039861889363	-0.0629039606896106	-0.150537352428751	-0.305706043414235	-0.198066425950986
"Ahcyl2"	-0.0684512961508464	-0.0677955728823226	0.0822333792051257	0.0849551608455286	-0.00400325004471311
"Aifm1"	-0.790586792122749	-0.51357214515056	-0.822060180335585	-0.826392887355744	-0.488693348094854
"Aifm2"	-0.0746402679528981	-0.0874889187197434	-0.00843443687756217	0.0161698831232816	-0.109741125979588
"Aifm3"	0.0113220789774778	0.0147461329151469	0.0126633746212677	0.114517205081724	0.203992351855938
"Ak1"	-0.0403826357196461	-0.0161912922356576	-0.0886253365022303	0.131557412500506	0.0108267941702834
"Ak2"	-0.742300560296338	-0.569245429082761	-0.377332055649063	-0.641670386699271	0.0357621226840679
"Ak3"	-0.052759601170073	-0.00424708281660318	0.0277960084778406	-0.0419904127182297	-0.267404264972947
"Ak4"	0.0256112523934478	0.0467517181888247	-0.0838074582907078	0.0826730427912768	0.16374380178023
"Ak5"	-0.00429599873638655	0.0333667575936094	0.0182077741963472	0.0254955900889254	0.155715480123259
"Ak7"	-0.0346578459090595	0.00725317770383844	0.0523968161438315	0.0897216996710459	0.0951163895190731
"Ak8"	0.00696064336843192	-0.0339786186684536	-0.00725609582435562	0.0167163004907399	0.168882437259724
"Akr1a1"	0.0107283496449307	-0.00143386538681705	-0.0286360806020916	0.00909383420107085	-0.00831885410490832
"Akr1b3"	-0.0228300211201398	-0.00584546310767224	0.0991219939895612	0.0632706498425107	-0.0433218435083268
"Akr1b8"	-0.0397148338817886	-0.0360557243679649	0.0493938403084422	-0.0412605280348084	-0.336835950404344
"Akr1c18"	-0.0688588391798599	-0.085805701916892	-0.0717309643342336	0.0580173783191854	-0.202176787184405
"Akr1c21"	-0.0449604077994439	-0.0208984550476257	-0.0928997881588449	0.146390496241153	-0.327526688087102
"Akr1c6"	-0.101013902809589	-0.0489931237711276	-0.0506074469284594	0.0332397070841349	0.149572915846761
"Akr1d1"	0.0372266909219768	0.00906482231685308	0.00173486807922355	0.0380298458101669	0.0807768028531689
"Akr1e1"	-0.00657699432324078	0.00951174631980542	0.128129825363692	0.112708491766363	0.136492446320869
"Akr7a5"	0.0793917966343392	0.0680026690071688	0.0303380066853081	0.00625618384420638	0.00571874452236478
"Akt2"	-0.104103494374396	-0.127036798102808	-0.223705452421998	-0.254458912184927	-0.185504848404238
"Alad"	0.094140579857386	0.0709540488765836	-0.171055029347917	-0.106032105336095	0.185009646738961
"Alas1"	0.054431326544328	0.0366482925389009	0.0332347487032219	0.138486240967402	-0.0515825375216754
"Alas2"	-0.0299518519209732	0.00799033982684978	-0.0903394240170945	0.0241822935092219	0.095637128276516
"Aldh16a1"	-0.0375551589309626	-0.0333113416281645	-0.106042988963089	-0.0789737584574247	-0.0184771316167107
"Aldh18a1"	-0.00838739359728304	-0.00483744001543526	-0.0097481300215601	0.0575234749324994	0.153473444889723
"Aldh1a1"	-0.0328052296303576	-0.0225711361933848	-0.0273340929034638	0.0103386490402262	-0.0452395174942698
"Aldh1a2"	-0.0482584330714887	-0.0526025837789921	-0.0638152923687576	-0.0571995296395733	-0.171641271164091
"Aldh1a3"	-0.0150688926941361	0.00267080151170157	-0.0973397883459948	-0.0375546860124984	-0.0277556045320495
"Aldh1b1"	-0.0081603140188265	-0.0262559261554608	-0.0117912668949082	0.00958784065537821	-0.201431945810051
"Aldh1l1"	-0.0626717343521264	-0.0632013094441158	-0.0629726222596679	-0.0944890693307784	-0.222563622789033
"Aldh1l2"	-0.0434532974773639	-0.0333754005999586	0.00168298953757908	0.0128179174893403	0.137655530989265
"Aldh2"	-0.013714584821917	-0.0113230074645052	-0.0821062076857632	0.0363302687115481	-0.221243468234886
"Aldh3a1"	-0.0237949433134973	-0.0226336349571793	-0.0494434082761481	-0.0167392903627768	0.3062948071534
"Aldh3a2"	-0.0878850030130776	-0.0480709184363499	0.0353953554933561	-0.0328275310551831	0.103818994684132
"Aldh3b1"	-0.0900051883043225	-0.0868398443036928	0.0693051293245833	-0.0204193187495185	-0.238374000193746
"Aldh4a1"	-0.0146223565269002	0.00327919090013238	-0.00993829372506987	0.0668494765083447	0.0513205854690833
"Aldh5a1"	-0.0032087101017792	0.00369490087833101	0.038106762723103	0.110978819468551	0.0865879243684538
"Aldh6a1"	0.00484312086369759	0.00632607045404598	0.0604378095731132	-0.0891951199584585	-0.143076106003231
"Aldh7a1"	0.0600045729628489	0.0361219250712111	0.031649093198815	0.0238384347791328	-0.0377760908051685
"Aldh8a1"	0.00133570672908488	-0.0329444384485525	-0.0866159708540857	-0.0915004055652943	0.139003762626987
"Aldh9a1"	0.0201601483650548	0.0268880792354485	0.0524511232303167	0.010553198505706	0.150847513607097
"Aldoa"	-1.03661526716702	-1.06271465637218	-1.03108120500544	-1.00844305406942	-0.315554250880754
"Aldob"	0.0145806783865838	-0.0461413573569969	0.0048603563990562	-0.177539888128748	-0.00918885168861136
"Aldoc"	-0.0616659690790651	-0.0524513205064321	-0.0498488218354628	-0.0897466974896333	0.0628139050187888
"Alg1"	-0.643874916994406	-0.651775147876886	-0.736796812833267	-0.647289380583515	-0.819353541031118
"Alg10b"	-0.176900824047042	-0.0519049097513574	-0.161508550600422	-0.147300282332045	-0.157264920282743
"Alg11"	-0.853567322198412	-0.914961346758901	-0.85410762352236	-0.88659474873645	-1.38440139998078
"Alg12"	-0.236656969217384	-0.156321079229471	-0.188037476317602	-0.152611459201366	-0.231853602553781
"Alg13"	0.00475358151113971	0.0275817177122885	-0.00236773088755304	0.00724751816608135	0.182435546805127
"Alg14"	-0.58257781287228	-0.514520819071185	-0.614413058548634	-0.638116988648165	-0.589059126580014
"Alg2"	-1.08388882004407	-1.08253110853494	-1.06367048510424	-1.12438729712448	-1.73729613973063
"Alg3"	-0.257047047398382	-0.11383598715136	0.280039505931639	0.291804000146541	0.117214516874844
"Alg5"	-0.103051108591282	-0.00356507771502112	0.250625505285487	-0.0242938219793543	0.031595900190446
"Alg6"	-0.321504405174058	-0.180427853648309	-0.0615409715646651	-0.295750230232985	-0.144075800830318
"Alg8"	-0.225147623641516	-0.115367309518781	-0.144405415472467	-0.132743424605221	-0.171505879321482
"Alg9"	-0.255499625124271	-0.161650755720488	-0.104805846605275	0.138270603405097	-0.295584641206707
"Alkbh1"	0.0735601276498847	0.0698464403039681	0.0840012913135091	-0.0714611067338582	0.0262731038616796
"Alkbh2"	-0.00573832468391989	-0.0108279078035557	0.089230836115907	0.0284361144761976	0.00565723113444189
"Alms1"	-0.217602411822779	-0.190782985089402	-0.264198036913656	-0.2989570541986	-0.0668254672744769
"Alox12"	0.0263183847157828	0.0458235489158316	0.0317268411230235	0.0382498077878943	0.010587473084768
"Alox12b"	-0.0154095234724656	-0.0127065724160215	-0.0279188243415307	-0.0883636711907392	0.130369392576105
"Alox15"	0.00408862443581405	-0.00402234370525738	-0.0919299010368163	0.0142097904401566	0.0683167087763194
"Alox5"	-0.0564067956238766	-0.100344550391011	0.0150815763183575	-0.0129181284688079	-0.0217112661120221
"Alox5ap"	0.012781553867395	0.0123372511755069	-0.0656979680211195	0.0362849509945771	0.192578106930158
"Alox8"	-0.01040340912111	-0.00886279914449247	-0.0744067177582854	-0.0670410535845702	0.0121555733694831
"Aloxe3"	-0.095020917248977	-0.135189851923545	0.0212863050855115	-0.156895946016105	-0.0257904000476515
"Amacr"	-0.00126734045443554	0.0379585990406172	-0.0296110271075516	-0.0230938695457604	-0.012770584715972
"Amd1"	-0.133628489577058	-0.112836642087832	-0.0970212131977425	-0.155006847152458	0.129756292935624
